event_id,cluster_id,cluster_label,title,topic,topic_group,themes,is_oral,award,public_total_votes,visits_last_7_days,github_stars,composite_score,cluster_distance,cluster_centrality,attention_score,url,alphaxiv_url
61580,9,theory / algorithm / optimal / regret,Generalizing Stochastic Smoothing for Differentiation and Gradient Estimation,Probabilistic Methods->Monte Carlo and Sampling Methods,Probabilistic Methods,"Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",false,,8,0,0,0.0088,0.93798,0.516,0.00441,https://icml.cc/virtual/2026/poster/61580,https://www.alphaxiv.org/abs/2410.08125
62416,25,cross / semantic / label / extensive,Enhancing Protein-Protein Interaction Prediction with Hierarchical Motif-based Multimodal Protein Embedding,Applications->Health / Medicine,Applications,"AI for science, health, and biology; Multimodal, vision-language, and video",false,,3,0,0,0.0033,0.87993,0.53194,0.00165,https://icml.cc/virtual/2026/poster/62416,https://www.alphaxiv.org/abs/2606.02629
66523,2,attacks / attack / safety / adversarial,BiRQA: Bidirectional Robust Quality Assessment for Images,Applications->Computer Vision,Applications,"Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,0,0,0,0.0,0.89333,0.52817,0.0,https://icml.cc/virtual/2026/poster/66523,https://www.alphaxiv.org/abs/2602.20351
61000,9,theory / algorithm / optimal / regret,"Linear Bandits beyond Inner Product Spaces, the case of Bandit Optimal Transport",Theory->Online Learning and Bandits,Theory,"LLM reasoning and test-time compute; Theory, optimization, and sampling",false,,1,0,3,0.2784,0.77897,0.56212,0.00055,https://icml.cc/virtual/2026/poster/61000,https://www.alphaxiv.org/abs/2502.07397
61010,15,physics / chemistry / earth / applications chemistry,GENEB: Why Genomic Models Are Hard to Compare,"Applications->Chemistry, Physics, and Earth Sciences",Applications,"AI for science, health, and biology; Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",false,,13,9,0,0.0296,0.82816,0.547,0.01482,https://icml.cc/virtual/2026/poster/61010,https://www.alphaxiv.org/abs/2606.04525
63617,0,video / video generation / videos / temporal,Learning Flexible Generalization in Video Quality Assessment by Bringing Device and Viewing Condition Distributions,Applications->Computer Vision,Applications,"Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",false,,0,0,0,0.0,0.8134,0.55145,0.0,https://icml.cc/virtual/2026/poster/63617,
62258,25,cross / semantic / label / extensive,SGERA: Stein-Guided ECG-Report Alignment for ECG Representation Learning,Applications->Health / Medicine,Applications,"AI for science, health, and biology; Agents, tools, and computer use; Interpretability and mechanistic analysis; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,0,0,0,0.0,0.84997,0.54055,0.0,https://icml.cc/virtual/2026/poster/62258,
64435,21,quantization / kv / memory / cache,Fedfit: Federated dynamic pruning via Fisher Information scoring,Deep Learning->Everything Else,Deep Learning,"Memorization, evaluation, and generalization; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,0,0,0,0.0,0.93585,0.51657,0.0,https://icml.cc/virtual/2026/poster/64435,
61043,17,representation / machine learning / machine / general,From Individual Calibration to Reliable Classifiers: ALD Parameterization with mPAIC Guarantees,Theory->Probabilistic Methods,Theory,"RL for LLMs and verifiable rewards; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,0,0,0,0.0,0.88411,0.53075,0.0,https://icml.cc/virtual/2026/poster/61043,
61053,3,diffusion / generative / diffusion models / generative models,Why DDIM Hallucinates More than DDPM: A Theoretical Analysis of Reverse Dynamics,Deep Learning->Theory,Deep Learning,"Diffusion, flow, and generative modeling; Theory, optimization, and sampling",false,,7,1,0,0.0094,0.90882,0.52388,0.00471,https://icml.cc/virtual/2026/poster/61053,https://www.alphaxiv.org/abs/2605.06831
61064,1,language / language models / llms / large language,Stability-Aware Feature Design for Robust Watermark Detection in Machine-Generated Text,Deep Learning->Large Language Models,Deep Learning,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",false,,0,0,0,0.0,0.83138,0.54604,0.0,https://icml.cc/virtual/2026/poster/61064,
61069,6,reasoning / reinforcement / rl / reinforcement learning,Native Parallel Reasoner: Reasoning in Parallelism via Self-Distilled Reinforcement Learning,Deep Learning->Large Language Models,Deep Learning,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",false,,123,1,113,1.0845,0.78351,0.56069,0.06862,https://icml.cc/virtual/2026/poster/61069,https://www.alphaxiv.org/abs/2512.07461
63578,28,position / ai / position paper / argues,Noise Tectonics: Measuring the Stability of AI Benchmark Ecosystems,General Machine Learning->Evaluation,General Machine Learning,"Causality and data-centric ML; Memorization, evaluation, and generalization; Theory, optimization, and sampling",false,,0,0,0,0.0,0.93128,0.51779,0.0,https://icml.cc/virtual/2026/poster/63578,
61072,1,language / language models / llms / large language,DecodeShare: Tracing the Shared Pathways of LLM Decode-Time Decisions,Deep Learning->Large Language Models,Deep Learning,"Causality and data-centric ML; LLM reasoning and test-time compute; Systems, efficiency, and compression",false,,0,0,0,0.0,0.86699,0.53562,0.0,https://icml.cc/virtual/2026/poster/61072,
61075,12,tuning / fine tuning / fine / lora,Beyond Temperature: Hyperfitting as a Late-Stage Geometric Expansion,Deep Learning->Large Language Models,Deep Learning,"Agents, tools, and computer use; LLM reasoning and test-time compute; Systems, efficiency, and compression",false,,7,0,0,0.0077,0.75149,0.57094,0.00386,https://icml.cc/virtual/2026/poster/61075,https://www.alphaxiv.org/abs/2605.22579
62320,29,speech / audio / applications language / speech dialog,AgentSteerTTS: A Multi-Agent Closed-Loop Framework for Composite-Instruction Text-to-Speech,"Applications->Language, Speech and Dialog",Applications,"Agents, tools, and computer use; Memorization, evaluation, and generalization",false,,0,1,0,0.0017,0.75269,0.57055,0.00085,https://icml.cc/virtual/2026/poster/62320,https://www.alphaxiv.org/abs/2605.17583
66777,27,neuroscience / cognitive / neuroscience cognitive / applications neuroscience,Can local learning match self-supervised backpropagation?,"Applications->Neuroscience, Cognitive Science",Applications,"AI for science, health, and biology; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Theory, optimization, and sampling",false,,6,2,0,0.01,0.88285,0.53111,0.00501,https://icml.cc/virtual/2026/poster/66777,https://www.alphaxiv.org/abs/2601.21683
61077,5,graph / graph neural / networks / neural networks,Rotary Position Encodings for Graphs,Deep Learning->Graph Neural Networks,Deep Learning,"Agents, tools, and computer use; Safety, alignment, governance, and risk",false,,10,2,0,0.0144,0.76081,0.56792,0.00721,https://icml.cc/virtual/2026/poster/61077,https://www.alphaxiv.org/abs/2509.22259
71803,9,theory / algorithm / optimal / regret,"Online Tensor Learning: Computational and Statistical Trade-offs, Adaptivity and Optimal Regret",,Unknown,"Theory, optimization, and sampling",false,,1,0,0,0.0011,0.79087,0.55839,0.00055,https://icml.cc/virtual/2026/poster/71803,https://www.alphaxiv.org/abs/2306.03372
66349,27,neuroscience / cognitive / neuroscience cognitive / applications neuroscience,How do Human Processes AI-generated Hallucination Contents: a Neuroimaging Study,"Applications->Neuroscience, Cognitive Science",Applications,"AI for science, health, and biology; Multimodal, vision-language, and video; Safety, alignment, governance, and risk",false,,0,0,0,0.0,0.83281,0.54561,0.0,https://icml.cc/virtual/2026/poster/66349,
61083,25,cross / semantic / label / extensive,Continual Segmentation under Joint Nonstationarity,Applications->Computer Vision,Applications,"Causality and data-centric ML; Memorization, evaluation, and generalization; Multimodal, vision-language, and video",false,,1,1,0,0.0028,0.84859,0.54095,0.0014,https://icml.cc/virtual/2026/poster/61083,https://www.alphaxiv.org/abs/2605.20538
63529,13,scaling / test time / test / time,Deep Progressive Training: scaling up depth capacity of zero/one-layer models,Deep Learning->Large Language Models,Deep Learning,"LLM reasoning and test-time compute; Theory, optimization, and sampling",false,,7,0,0,0.0077,0.84752,0.54127,0.00386,https://icml.cc/virtual/2026/poster/63529,https://www.alphaxiv.org/abs/2511.04981
61112,22,gradient / networks / optimization / neural networks,Path-conditioned training: a principled way to rescale ReLU neural networks,Deep Learning->Algorithms,Deep Learning,"Safety, alignment, governance, and risk",false,,5,0,5,0.3639,0.78963,0.55878,0.00275,https://icml.cc/virtual/2026/poster/61112,https://www.alphaxiv.org/abs/2602.19799
60734,25,cross / semantic / label / extensive,Towards Whole-corpus Reconstruction of Heterogeneous RAG Knowledge Bases,Social Aspects->Privacy,Social Aspects,"Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,0,0,0,0.0,0.94458,0.51425,0.0,https://icml.cc/virtual/2026/poster/60734,
61117,4,visual / multimodal / reasoning / vision,Interpretability Transfer from Language to Vision via Sparse Autoencoders,Deep Learning->Other Representation Learning,Deep Learning,"Agents, tools, and computer use; Interpretability and mechanistic analysis; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,3,9,0,0.0186,0.92143,0.52044,0.00931,https://icml.cc/virtual/2026/poster/61117,https://www.alphaxiv.org/abs/2605.24946
64458,22,gradient / networks / optimization / neural networks,Learning High-Dimensional Parity Functions with Product Networks using Gradient Descent,Theory->Learning Theory,Theory,"LLM reasoning and test-time compute; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,1,0,1,0.1397,0.75557,0.56962,0.00055,https://icml.cc/virtual/2026/poster/64458,https://www.alphaxiv.org/abs/2605.28612
66524,9,theory / algorithm / optimal / regret,Sampling and Identity-Testing Without Approximate Tensorization of Entropy,Theory->Probabilistic Methods,Theory,"Diffusion, flow, and generative modeling; Multimodal, vision-language, and video; Theory, optimization, and sampling",false,,1,0,0,0.0011,0.8552,0.53903,0.00055,https://icml.cc/virtual/2026/poster/66524,https://www.alphaxiv.org/abs/2506.23456
61119,29,speech / audio / applications language / speech dialog,PhaseCoder: Microphone Geometry-Agnostic Spatial Audio Understanding for Multimodal LLMs,"Applications->Language, Speech and Dialog",Applications,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Robotics and world models",false,,15,6,0,0.0267,0.75435,0.57001,0.01337,https://icml.cc/virtual/2026/poster/61119,https://www.alphaxiv.org/abs/2601.21124
62897,0,video / video generation / videos / temporal,Geometric Reciprocity: Unlocking Self-Supervision for Stereoscopic Video Generation,Applications->Computer Vision,Applications,"Diffusion language models; Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Multimodal, vision-language, and video",false,,0,0,0,0.0,0.79445,0.55727,0.0,https://icml.cc/virtual/2026/poster/62897,
62297,6,reasoning / reinforcement / rl / reinforcement learning,The Art of Interrogation: Consistency Amplifies Factuality in Spatial Reasoning,,Unknown,"Causality and data-centric ML; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,9,1,0,0.0116,0.84307,0.54257,0.00581,https://icml.cc/virtual/2026/poster/62297,https://www.alphaxiv.org/abs/2606.11918
66790,9,theory / algorithm / optimal / regret,Mixtures Closest To A Given Measure: A Semidefinite Programming Approach,Theory->Optimization,Theory,"Theory, optimization, and sampling",true,,2,0,1,1.6408,0.81432,0.55117,0.0011,https://icml.cc/virtual/2026/poster/66790,https://www.alphaxiv.org/abs/2509.22879
61128,4,visual / multimodal / reasoning / vision,SciVideoBench: Benchmarking Scientific Video Reasoning in Large Multimodal Models,,Unknown,"AI for science, health, and biology; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Theory, optimization, and sampling",false,,30,0,11,0.53,0.8247,0.54803,0.01653,https://icml.cc/virtual/2026/poster/61128,https://www.alphaxiv.org/abs/2510.08559
