event_id,semantic_cluster_id,semantic_cluster_label,lexical_cluster_id,lexical_cluster_label,title,topic,topic_group,themes,is_oral,award,public_total_votes,visits_last_7_days,github_stars,composite_score,semantic_distance,semantic_centrality,semantic_x,semantic_y,attention_score,url,alphaxiv_url
63457,5,causal / causality / learning causality / treatment,8,causal / causality / learning causality / treatment,Regret-Based Federated Causal Discovery with Unknown Interventions,General Machine Learning->Causality,General Machine Learning,"Causality and data-centric ML; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,2,0,0,0.0022,0.70216,0.58749,-0.063849,0.386084,0.0011,https://icml.cc/virtual/2026/poster/63457,https://www.alphaxiv.org/abs/2512.23626
61255,34,diffusion / generative / image / generative models,3,diffusion / generative / diffusion models / generative models,Concept Removal for Frontier Image Generative Models,Deep Learning->Generative Models and Autoencoders,Deep Learning,"Causality and data-centric ML; Diffusion, flow, and generative modeling; Interpretability and mechanistic analysis; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,0,0,0,0.0,0.62607,0.61498,0.197119,-0.214031,0.0,https://icml.cc/virtual/2026/poster/61255,
63482,23,privacy / private / dp / aspects privacy,26,privacy / private / dp / aspects privacy,Differentially Private Submodular Maximization with a Knapsack Constraint,Social Aspects->Privacy,Social Aspects,"Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,0,0,0,0.0,0.62387,0.61581,0.053767,0.463238,0.0,https://icml.cc/virtual/2026/poster/63482,
63495,4,reinforcement learning / reinforcement / policy / rl,7,reinforcement learning / reinforcement / policy / rl,From Static Constraints to Dynamic Adaptation: Sample-Level Constraint Release for Offline-to-Online Reinforcement Learning,Reinforcement Learning->Deep RL,Reinforcement Learning,"RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk",false,,0,0,0,0.0,0.71731,0.58231,-0.141735,0.157086,0.0,https://icml.cc/virtual/2026/poster/63495,
65609,2,reward / reinforcement learning / reinforcement / rewards,6,reasoning / reinforcement / rl / reinforcement learning,Dr. Kernel: Reinforcement Learning Done Right for Triton Kernel Generations,,Unknown,"Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,57,18,191,1.1449,0.7014,0.58775,-0.172601,0.164789,0.04671,https://icml.cc/virtual/2026/poster/65609,https://www.alphaxiv.org/abs/2602.05885
63498,21,language / large language / language models / large,24,preference / reward / preferences / preference optimization,What Does Preference Learning Recover from Pairwise Comparison Data?,General Machine Learning->Everything Else,General Machine Learning,"Systems, efficiency, and compression",false,,2,1,0,0.0039,0.83773,0.54415,-0.054166,0.146215,0.00195,https://icml.cc/virtual/2026/poster/63498,https://www.alphaxiv.org/abs/2602.10286
65017,33,regret / online / bandits / algorithm,9,theory / algorithm / optimal / regret,Autobidding Auctions with LLM-Powered Creatives,Applications->Everything Else,Applications,"Agents, tools, and computer use; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",false,,0,0,0,0.0,0.73919,0.57498,-0.127925,0.326021,0.0,https://icml.cc/virtual/2026/poster/65017,
63515,34,diffusion / generative / image / generative models,3,diffusion / generative / diffusion models / generative models,One-step Latent-free Image Generation with Pixel Mean Flows,Deep Learning->Generative Models and Autoencoders,Deep Learning,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; Multimodal, vision-language, and video; Theory, optimization, and sampling",false,,214,35,267,1.4135,0.65134,0.60557,0.358116,-0.079824,0.14767,https://icml.cc/virtual/2026/poster/63515,https://www.alphaxiv.org/abs/2601.22158
63516,40,agents / agent / evaluation / agentic,11,agent / agents / multi agent / multi,effGen: Enabling Small Language Models as Capable Autonomous Agents,Applications->Everything Else,Applications,"Agents, tools, and computer use; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,13,0,185,1.0595,0.74356,0.57354,-0.356789,-0.026817,0.00716,https://icml.cc/virtual/2026/poster/63516,https://www.alphaxiv.org/abs/2602.00887
63517,6,code / language / llms / verification,11,agent / agents / multi agent / multi,One Tool Is Enough: Reinforcement Learning of LLM Agents for Repository-Level Code Navigation,Deep Learning->Large Language Models,Deep Learning,"Agents, tools, and computer use; LLM reasoning and test-time compute; RL for LLMs and verifiable rewards",false,,34,7,0,0.0494,0.69927,0.58849,-0.316295,-0.104975,0.02469,https://icml.cc/virtual/2026/poster/63517,https://www.alphaxiv.org/abs/2512.20957
63522,1,spiking / snns / spiking neural / spike,27,neuroscience / cognitive / neuroscience cognitive / applications neuroscience,Spik4lite: Refactoring Neuromorphic Sparsity for Efficient Spiking Neural Networks on Commodity Edge Devices,"Applications->Neuroscience, Cognitive Science",Applications,"AI for science, health, and biology; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,0,0,0,0.0,0.65035,0.60593,0.113833,-0.043806,0.0,https://icml.cc/virtual/2026/poster/63522,
63523,12,safety / attacks / attack / social aspects,2,attacks / attack / safety / adversarial,MultiBreak: A Scalable and Diverse Multi-turn Jailbreak Benchmark for Evaluating LLM Safety,Social Aspects->Safety,Social Aspects,"Agents, tools, and computer use; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",false,,9,17,0,0.0388,0.6058,0.62274,-0.268883,-0.055032,0.01941,https://icml.cc/virtual/2026/poster/63523,https://www.alphaxiv.org/abs/2605.01687
63813,0,multimodal / visual / modal / modality,25,cross / semantic / label / extensive,PartCo: Part-Level Correspondence Priors Enhance Category Discovery,General Machine Learning->Unsupervised and Semi-supervised Learning,General Machine Learning,"Agents, tools, and computer use; Memorization, evaluation, and generalization; Multimodal, vision-language, and video",false,,0,13,0,0.0221,0.79593,0.55682,0.125542,-0.255582,0.01105,https://icml.cc/virtual/2026/poster/63813,https://www.alphaxiv.org/abs/2509.22769
61763,35,reasoning / rl / reinforcement / reinforcement learning,6,reasoning / reinforcement / rl / reinforcement learning,G$^2$RPO: Geometric GRPO; Escaping LLM's Reasoning Rut to Break Accuracy--Entropy Trade-off,,Unknown,"LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",false,,0,0,0,0.0,0.73648,0.57588,-0.117999,0.128165,0.0,https://icml.cc/virtual/2026/poster/61763,
61948,21,language / large language / language models / large,6,reasoning / reinforcement / rl / reinforcement learning,On the Plasticity and Stability for Post-Training Large Language Models,Deep Learning->Large Language Models,Deep Learning,"LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",false,,6,4,0,0.0134,0.67347,0.59756,-0.156163,0.043849,0.00671,https://icml.cc/virtual/2026/poster/61948,https://www.alphaxiv.org/abs/2602.06453
62424,2,reward / reinforcement learning / reinforcement / rewards,24,preference / reward / preferences / preference optimization,CAMEL: Confidence-Gated Reflection for Reward Modeling,Deep Learning->Large Language Models,Deep Learning,"Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Systems, efficiency, and compression",false,,7,0,0,0.0077,0.6014,0.62445,-0.319699,0.017086,0.00386,https://icml.cc/virtual/2026/poster/62424,https://www.alphaxiv.org/abs/2602.20670
65418,22,visual / vision / reasoning / video,4,visual / multimodal / reasoning / vision,Skip-It? Theoretical Conditions for Layer Skipping in Vision–Language Models,Deep Learning->Other Representation Learning,Deep Learning,"Interpretability and mechanistic analysis; Multimodal, vision-language, and video; Systems, efficiency, and compression",false,,6,0,0,0.0066,0.61935,0.61753,0.020357,-0.266872,0.00331,https://icml.cc/virtual/2026/poster/65418,https://www.alphaxiv.org/abs/2509.25584
66186,12,safety / attacks / attack / social aspects,1,language / language models / llms / large language,NExT-Guard: Training-Free Streaming Safeguard without Token-Level Labels,,Unknown,"Causality and data-centric ML; Interpretability and mechanistic analysis; Safety, alignment, governance, and risk",false,,2,2,7,0.4215,0.71524,0.58301,-0.068547,-0.158206,0.0028,https://icml.cc/virtual/2026/poster/66186,https://www.alphaxiv.org/abs/2603.02219
64193,4,reinforcement learning / reinforcement / policy / rl,7,reinforcement learning / reinforcement / policy / rl,GIPO: Gaussian Importance Sampling Policy Optimization,Reinforcement Learning->Deep RL,Reinforcement Learning,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,4,3,0,0.0095,0.64357,0.60843,-0.103836,0.201607,0.00475,https://icml.cc/virtual/2026/poster/64193,https://www.alphaxiv.org/abs/2603.03955
65178,39,time series / series / forecasting / time,18,time series / series / time / forecasting,The Label Horizon Paradox: Rethinking Supervision Targets in Financial Forecasting,Applications->Time Series,Applications,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Theory, optimization, and sampling",false,,5,1,0,0.0072,0.77527,0.56329,0.062909,0.227942,0.00361,https://icml.cc/virtual/2026/poster/65178,https://www.alphaxiv.org/abs/2602.03395
63536,30,agent / multi / search / agents,17,representation / machine learning / machine / general,Trajectory-Aware Heuristic Learning for Combinatorial Search,Probabilistic Methods->Graphical Models,Probabilistic Methods,"Theory, optimization, and sampling",false,,0,0,0,0.0,0.7771,0.56271,-0.105718,0.174341,0.0,https://icml.cc/virtual/2026/poster/63536,
61829,24,language / language models / llms / large language,20,code / anonymous / 4open science / 4open,Contrastive Weak-to-Strong Generalization,,Unknown,"Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk",false,,9,0,3,0.2872,0.66266,0.60144,-0.039284,-0.032051,0.00496,https://icml.cc/virtual/2026/poster/61829,https://www.alphaxiv.org/abs/2510.07884
61468,12,safety / attacks / attack / social aspects,1,language / language models / llms / large language,SafeSci: Safety Evaluation of Large Language Models in Science Domains and Beyond,Deep Learning->Large Language Models,Deep Learning,"AI for science, health, and biology; Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",false,,6,0,3,0.2839,0.63993,0.60978,-0.298187,-0.050485,0.00331,https://icml.cc/virtual/2026/poster/61468,https://www.alphaxiv.org/abs/2603.01589
64587,4,reinforcement learning / reinforcement / policy / rl,6,reasoning / reinforcement / rl / reinforcement learning,Rate or Fate? RLV$^{\varepsilon}$R: Reinforcement Learning with Verifiable Noisy Rewards,,Unknown,"Causality and data-centric ML; LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",false,,6,1,5,0.3667,0.84255,0.54273,-0.092159,0.365964,0.00416,https://icml.cc/virtual/2026/poster/64587,https://www.alphaxiv.org/abs/2601.04411
66723,13,dynamics / networks / latent / dynamical,23,interpretability / accountability / transparency / transparency interpretability,The Shape of Addition: Geometric Structures of Arithmetic in Large Language Models,"Social Aspects->Accountability, Transparency, and Interpretability",Social Aspects,"Interpretability and mechanistic analysis; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,2,6,4,0.3343,0.83102,0.54614,0.135721,-0.086273,0.0062,https://icml.cc/virtual/2026/poster/66723,https://www.alphaxiv.org/abs/2606.03645
61386,10,continual / forgetting / continual learning / task,1,language / language models / llms / large language,Memory as a Markov Matrix: Sample Efficient Knowledge Expansion via Token-to-Dictionary Mapping,Deep Learning->Large Language Models,Deep Learning,"LLM reasoning and test-time compute; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,12,3,0,0.0183,0.64665,0.60729,-0.136438,-0.036616,0.00916,https://icml.cc/virtual/2026/poster/61386,https://www.alphaxiv.org/abs/2605.04308
61368,22,visual / vision / reasoning / video,4,visual / multimodal / reasoning / vision,MMBench-Live: A Continuously Evolving Benchmark for Multimodal Models,General Machine Learning->Evaluation,General Machine Learning,"Agents, tools, and computer use; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards",false,,0,0,0,0.0,0.65254,0.60513,-0.172457,-0.280894,0.0,https://icml.cc/virtual/2026/poster/61368,
