global_review_rank,review_priority_score,review_phase,priority_reason,event_id,title,area,subarea,claim_ids,claim_themes,in_claim_queue,in_area_queue,claim_selection_reasons,area_selection_reasons,review_focus,is_oral,award,public_total_votes,github_url,github_stars,needs_manual_check_reason,taxonomy_review_status,evidence_confidence,primary_contribution_type,method_families,evaluation_settings,manual_fields_to_fill,claim_packet_links,claim_dossier_links,area_packet_link,area_briefing_link,icml_url,alphaxiv_url
64,35.081,taxonomy_boundaries,in claim-validation queue; priority report area; taxonomy boundary needs review; low-confidence evidence code; artifact-visible; high AlphaXiv attention,63607,How to Correctly Report LLM-as-a-Judge Evaluations,"LLM Reasoning, Post-Training, and RLVR","General LLM training, evaluation, and alignment",C08,Validation priority,true,false,taxonomy_boundary_cluster_anchor,,Decide whether this cluster should remain in the assigned area/subarea or be relabeled.,false,,267,https://github.com/UW-Madison-Lee-Lab/LLM-judge-reporting,81,,needs_review,low,Dataset / data resource,,language/llm; security/safety,claim: manual_claim_support/manual_taxonomy_judgment/manual_artifact_judgment,reports/claim_validation_packets/c08-validation-priority.md,reports/claim_evidence_dossiers/c08-validation-priority.md,,reports/area_briefing_cards/llm-reasoning-post-training-and-rlvr.md,https://icml.cc/virtual/2026/poster/63607,https://www.alphaxiv.org/abs/2511.21140
65,35.035,public_program_divergence,in claim-validation queue; in area-validation queue; priority report area; artifact-visible; high AlphaXiv attention; public attention without program signal,64450,Chain-of-Thought Reasoning In The Wild Is Not Always Faithful,"Safety, Governance, Privacy, and Society","Position papers, policy, and social impacts",C06,External trend context,true,true,fast_arxiv_area_sample,public_attention_not_program_signal,Check whether broad arXiv-growth terms correspond to the paper's actual contribution.,false,,253,https://github.com/jettjaniak/chainscope,35,,stable_seed,medium,Dataset / data resource,Reasoning / test-time compute; Agents / tool use,math/code/verifiable; security/safety,claim: manual_claim_support/manual_taxonomy_judgment/manual_artifact_judgment; area: manual_validated/manual_primary_contribution_type/manual_method_family/manual_artifact_status/manual_fault_line_relevance,reports/claim_validation_packets/c06-external-trend-context.md,reports/claim_evidence_dossiers/c06-external-trend-context.md,reports/validation_packets/safety-governance-privacy-and-society.md,reports/area_briefing_cards/safety-governance-privacy-and-society.md,https://icml.cc/virtual/2026/poster/64450,https://www.alphaxiv.org/abs/2503.08679
66,34.043,taxonomy_boundaries,in claim-validation queue; in area-validation queue; taxonomy boundary needs review; low-confidence evidence code; artifact-visible; public attention without program signal,65316,Who Said Neural Networks Aren't Linear?,"Graphs, Geometry, and Representation Learning",Equivariant graph and geometric networks,C08,Validation priority,true,true,taxonomy_boundary_cluster_anchor,public_attention_not_program_signal,Decide whether this cluster should remain in the assigned area/subarea or be relabeled.,false,,74,https://github.com/assafshocher/Linearizer,43,,needs_review,low,Method / algorithm,Diffusion / flow,,claim: manual_claim_support/manual_taxonomy_judgment/manual_artifact_judgment; area: manual_validated/manual_primary_contribution_type/manual_method_family/manual_artifact_status/manual_fault_line_relevance,reports/claim_validation_packets/c08-validation-priority.md,reports/claim_evidence_dossiers/c08-validation-priority.md,reports/validation_packets/graphs-geometry-and-representation-learning.md,reports/area_briefing_cards/graphs-geometry-and-representation-learning.md,https://icml.cc/virtual/2026/poster/65316,https://www.alphaxiv.org/abs/2510.08570
67,33.0,taxonomy_boundaries,in claim-validation queue; in area-validation queue; taxonomy boundary needs review; moderate AlphaXiv attention; public attention without program signal,65556,Deep sequence models tend to memorize geometrically; it is unclear why.,"Graphs, Geometry, and Representation Learning",Geometric representation learning and manifolds,C08,Validation priority,true,true,taxonomy_boundary_cluster_anchor,public_attention_not_program_signal,Decide whether this cluster should remain in the assigned area/subarea or be relabeled.,false,,76,,0,,needs_review,medium,Position / conceptual,Reasoning / test-time compute; Transformer / attention; Graphs / geometry,security/safety; theory/synthetic,claim: manual_claim_support/manual_taxonomy_judgment/manual_artifact_judgment; area: manual_validated/manual_primary_contribution_type/manual_method_family/manual_artifact_status/manual_fault_line_relevance,reports/claim_validation_packets/c08-validation-priority.md,reports/claim_evidence_dossiers/c08-validation-priority.md,reports/validation_packets/graphs-geometry-and-representation-learning.md,reports/area_briefing_cards/graphs-geometry-and-representation-learning.md,https://icml.cc/virtual/2026/poster/65556,https://www.alphaxiv.org/abs/2510.26745
68,33.0,taxonomy_boundaries,in area-validation queue; priority report area; oral/program signal; taxonomy boundary needs review; program signal with low public attention,63441,Diffract: Spectral View of LLM Domain Adaptation,"LLM Reasoning, Post-Training, and RLVR","General LLM training, evaluation, and alignment",,,false,true,,program_signal_low_public_attention,,true,,0,,0,,needs_review,medium,Benchmark / evaluation,Agents / tool use; Transformer / attention,math/code/verifiable; language/llm,area: manual_validated/manual_primary_contribution_type/manual_method_family/manual_artifact_status/manual_fault_line_relevance,,,reports/validation_packets/llm-reasoning-post-training-and-rlvr.md,reports/area_briefing_cards/llm-reasoning-post-training-and-rlvr.md,https://icml.cc/virtual/2026/poster/63441,
69,33.0,taxonomy_boundaries,in area-validation queue; priority report area; oral/program signal; taxonomy boundary needs review; program signal with low public attention,65064,FlatLand: Personalized Graph Federated Learning via Tailored Lorentz Space,"LLM Reasoning, Post-Training, and RLVR","General LLM training, evaluation, and alignment",,,false,true,,program_signal_low_public_attention,,true,,0,,0,,needs_review,medium,Dataset / data resource,LLM post-training; Compression / efficiency; Graphs / geometry,language/llm,area: manual_validated/manual_primary_contribution_type/manual_method_family/manual_artifact_status/manual_fault_line_relevance,,,reports/validation_packets/llm-reasoning-post-training-and-rlvr.md,reports/area_briefing_cards/llm-reasoning-post-training-and-rlvr.md,https://icml.cc/virtual/2026/poster/65064,
70,33.0,taxonomy_boundaries,in area-validation queue; priority report area; oral/program signal; taxonomy boundary needs review; program signal with low public attention,60884,Information Flow Reveals When to Trust Language Models,"LLM Reasoning, Post-Training, and RLVR","General LLM training, evaluation, and alignment",,,false,true,,program_signal_low_public_attention,,true,,0,,0,,needs_review,medium,Method / algorithm,Diffusion / flow,language/llm,area: manual_validated/manual_primary_contribution_type/manual_method_family/manual_artifact_status/manual_fault_line_relevance,,,reports/validation_packets/llm-reasoning-post-training-and-rlvr.md,reports/area_briefing_cards/llm-reasoning-post-training-and-rlvr.md,https://icml.cc/virtual/2026/poster/60884,
71,33.0,taxonomy_boundaries,in area-validation queue; priority report area; oral/program signal; taxonomy boundary needs review; program signal with low public attention,61615,On the Limits of LLM Adaptability: Impact of LLM Pre-Training on Annotation Task Performance,"LLM Reasoning, Post-Training, and RLVR","General LLM training, evaluation, and alignment",,,false,true,,program_signal_low_public_attention,,true,,0,,0,,needs_review,medium,Dataset / data resource,LLM post-training,language/llm,area: manual_validated/manual_primary_contribution_type/manual_method_family/manual_artifact_status/manual_fault_line_relevance,,,reports/validation_packets/llm-reasoning-post-training-and-rlvr.md,reports/area_briefing_cards/llm-reasoning-post-training-and-rlvr.md,https://icml.cc/virtual/2026/poster/61615,
72,33.0,taxonomy_boundaries,in area-validation queue; priority report area; oral/program signal; taxonomy boundary needs review; program signal with low public attention,60907,DroneDINO: Towards Heterogeneous Routed Mixture of Experts for Drone-based Unified Object Detection,"Multimodal, Vision, and Perception","Vision robustness, detection, and adversarial perception",,,false,true,,program_signal_low_public_attention,,true,,0,,0,,needs_review,medium,Benchmark / evaluation,Compression / efficiency,vision/video,area: manual_validated/manual_primary_contribution_type/manual_method_family/manual_artifact_status/manual_fault_line_relevance,,,reports/validation_packets/multimodal-vision-and-perception.md,reports/area_briefing_cards/multimodal-vision-and-perception.md,https://icml.cc/virtual/2026/poster/60907,
73,33.0,taxonomy_boundaries,in area-validation queue; priority report area; oral/program signal; taxonomy boundary needs review; program signal with low public attention,62535,Privacy-Aware Video Anomaly Detection: Guided Orthogonal Projection and a Comprehensive Evaluation Framework,"Multimodal, Vision, and Perception","Vision robustness, detection, and adversarial perception",,,false,true,,program_signal_low_public_attention,,true,,0,,0,,needs_review,medium,Method / algorithm,LLM post-training,vision/video; security/safety,area: manual_validated/manual_primary_contribution_type/manual_method_family/manual_artifact_status/manual_fault_line_relevance,,,reports/validation_packets/multimodal-vision-and-perception.md,reports/area_briefing_cards/multimodal-vision-and-perception.md,https://icml.cc/virtual/2026/poster/62535,
74,32.234,public_program_divergence,in claim-validation queue; in area-validation queue; priority report area; artifact-visible; moderate AlphaXiv attention; public attention without program signal,65729,ExSkill: Continual Learning from Experience and Skills in Multimodal Agents,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,C05; C06,Neighboring-venue contrast; External trend context,true,true,fast_arxiv_area_sample; multimodal_high_attention,public_attention_not_program_signal,Check whether high-attention ICML multimodal papers look more like ICLR/NeurIPS-style vision work or ICML-style ML methods. | Check whether broad arXiv-growth terms correspond to the paper's actual contribution.,false,,147,https://github.com/XSkill-Agent/XSkill,234,,stable_seed,medium,Benchmark / evaluation,Reasoning / test-time compute; Agents / tool use,robotics/embodied,claim: manual_claim_support/manual_taxonomy_judgment/manual_artifact_judgment; area: manual_validated/manual_primary_contribution_type/manual_method_family/manual_artifact_status/manual_fault_line_relevance,reports/claim_validation_packets/c05-neighboring-venue-contrast.md; reports/claim_validation_packets/c06-external-trend-context.md,reports/claim_evidence_dossiers/c05-neighboring-venue-contrast.md; reports/claim_evidence_dossiers/c06-external-trend-context.md,reports/validation_packets/multimodal-vision-and-perception.md,reports/area_briefing_cards/multimodal-vision-and-perception.md,https://icml.cc/virtual/2026/poster/65729,https://www.alphaxiv.org/abs/2603.12056
75,32.227,public_program_divergence,in claim-validation queue; in area-validation queue; priority report area; artifact-visible; moderate AlphaXiv attention; public attention without program signal,63195,BabyVision: Visual Reasoning Beyond Language,"Multimodal, Vision, and Perception",Vision-language reasoning and video understanding,C05; C06,Neighboring-venue contrast; External trend context,true,true,fast_arxiv_area_sample; multimodal_high_attention,public_attention_not_program_signal,Check whether high-attention ICML multimodal papers look more like ICLR/NeurIPS-style vision work or ICML-style ML methods. | Check whether broad arXiv-growth terms correspond to the paper's actual contribution.,false,,134,https://github.com/UniPat-AI/BabyVision,227,,stable_seed,medium,Benchmark / evaluation,Reasoning / test-time compute; Agents / tool use,math/code/verifiable; language/llm,claim: manual_claim_support/manual_taxonomy_judgment/manual_artifact_judgment; area: manual_validated/manual_primary_contribution_type/manual_method_family/manual_artifact_status/manual_fault_line_relevance,reports/claim_validation_packets/c05-neighboring-venue-contrast.md; reports/claim_validation_packets/c06-external-trend-context.md,reports/claim_evidence_dossiers/c05-neighboring-venue-contrast.md; reports/claim_evidence_dossiers/c06-external-trend-context.md,reports/validation_packets/multimodal-vision-and-perception.md,reports/area_briefing_cards/multimodal-vision-and-perception.md,https://icml.cc/virtual/2026/poster/63195,https://www.alphaxiv.org/abs/2601.06521
