event_id,title,themes,official_topic,topic_group,decision,is_oral,award,public_total_votes,visits_last_7_days,github_stars,score,url,alphaxiv_url
66174,Are Tools Always Beneficial? Learning to Invoke Tools Adaptively for Dual-Mode Multimodal LLM Reasoning,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression",Deep Learning->Large Language Models,Deep Learning,Accept (regular),false,,7,11,3,0.3037,https://icml.cc/virtual/2026/poster/66174,https://www.alphaxiv.org/abs/2605.19852
64808,Dynamic TMoE: A Drift-Aware Dynamic Mixture of Experts Framework for Non-Stationary Time Series Forecasting,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Systems, efficiency, and compression",Applications->Time Series,Applications,Accept (regular),false,,4,7,9,0.4768,https://icml.cc/virtual/2026/poster/64808,https://www.alphaxiv.org/abs/2605.20678
65147,Model-Free Robust Average-Reward Reinforcement Learning with Sample Complexity Analysis,"Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Theory, optimization, and sampling",Reinforcement Learning->Policy Search,Reinforcement Learning,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/65147,
64142,Geometric Decoupling: Diagnosing the Structural Instability of Latent,"Diffusion, flow, and generative modeling; Multimodal, vision-language, and video; Theory, optimization, and sampling",Deep Learning->Generative Models and Autoencoders,Deep Learning,Accept (regular),false,,1,0,0,0.0011,https://icml.cc/virtual/2026/poster/64142,https://www.alphaxiv.org/abs/2604.18804
66594,CRAG: Can 3D Generative Models Help 3D Assembly?,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Multimodal, vision-language, and video",Applications->Computer Vision,Applications,Accept (regular),false,,12,5,0,0.0217,https://icml.cc/virtual/2026/poster/66594,https://www.alphaxiv.org/abs/2602.22629
65800,CHB: A Diagnostic Toolkit for Hardness-Aware Clustering Evaluation,"Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",General Machine Learning->Evaluation,General Machine Learning,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/65800,
65868,Predictable Compression Failures: Order Sensitivity and Information Budgeting for Evidence-Grounded Binary Adjudication,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",Deep Learning->Large Language Models,Deep Learning,Accept (regular),false,,40,1,0,0.0458,https://icml.cc/virtual/2026/poster/65868,https://www.alphaxiv.org/abs/2509.11208
62682,Decoupled Low-Rank Adaptation for Robust Federated Fine-Tuning,"Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling","Optimization->Large Scale, Parallel and Distributed",Optimization,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/62682,
67212,Position: The Case for Theory-Level Autoformalization,"Theory, optimization, and sampling","Applications->Language, Speech and Dialog",Applications,Accept (spotlight),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/67212,
65255,Universal Learning of Nonlinear Dynamics,"Theory, optimization, and sampling",,,Accept (regular),false,,30,1,0,0.0348,https://icml.cc/virtual/2026/poster/65255,https://www.alphaxiv.org/abs/2508.11990
67043,Position: Interpretability Can Be Actionable,"Causality and data-centric ML; Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Systems, efficiency, and compression","Social Aspects->Accountability, Transparency, and Interpretability",Social Aspects,Accept (regular),false,,10,13,1,0.1718,https://icml.cc/virtual/2026/poster/67043,https://www.alphaxiv.org/abs/2605.11161
65694,Enhancing Neural Theorem Proving via High-Quality Proof Selection and Verifier Feedback,"Agents, tools, and computer use; Causality and data-centric ML; LLM reasoning and test-time compute; Systems, efficiency, and compression; Theory, optimization, and sampling",Deep Learning->Large Language Models,Deep Learning,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/65694,
66124,A Unified Framework for Diffusion Model Unlearning with f-Divergence,"Diffusion, flow, and generative modeling; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Theory, optimization, and sampling",Social Aspects->Safety,Social Aspects,Accept (regular),false,,8,2,0,0.0122,https://icml.cc/virtual/2026/poster/66124,https://www.alphaxiv.org/abs/2509.21167
63603,When Replanning Becomes the Bottleneck: Budgeted Replanning for Embodied Agents,"Agents, tools, and computer use; Robotics and world models; Systems, efficiency, and compression",Applications->Robotics,Applications,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/63603,
65241,Predicting Future KV Utility: Global Combinatorial Optimization for Task-Agnostic KV Cache Eviction,"LLM reasoning and test-time compute; Systems, efficiency, and compression; Theory, optimization, and sampling",Deep Learning->Large Language Models,Deep Learning,Accept (regular),false,,4,12,0,0.0248,https://icml.cc/virtual/2026/poster/65241,https://www.alphaxiv.org/abs/2602.08585
64356,Multimodal Scaling Laws for Task & Data-Optimized Models of Visual Cortex,"AI for science, health, and biology; Agents, tools, and computer use; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Theory, optimization, and sampling","Applications->Neuroscience, Cognitive Science",Applications,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/64356,
65129,Which LLM Multi-Agent Protocol to Choose?,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Systems, efficiency, and compression",Deep Learning->Large Language Models,Deep Learning,Accept (regular),false,,15,7,15,0.583,https://icml.cc/virtual/2026/poster/65129,https://www.alphaxiv.org/abs/2510.17149
62974,LiveFigure: Generating Editable Scientific Illustration with VLM Agents,"AI for science, health, and biology; Agents, tools, and computer use; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards","Applications->Language, Speech and Dialog",Applications,Accept (regular),false,,6,0,0,0.0066,https://icml.cc/virtual/2026/poster/62974,https://www.alphaxiv.org/abs/2605.23527
64657,Data Difficulty and the Generalization–Extrapolation Tradeoff in LLM Fine-Tuning,"Agents, tools, and computer use; Causality and data-centric ML; Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",Deep Learning->Large Language Models,Deep Learning,Accept (regular),false,,5,6,0,0.0157,https://icml.cc/virtual/2026/poster/64657,https://www.alphaxiv.org/abs/2605.12906
63059,Beyond Euclidean Summaries: Online Change Point Detection for Distribution-Valued Data,"LLM reasoning and test-time compute; Theory, optimization, and sampling",Probabilistic Methods->Everything Else,Probabilistic Methods,Accept (regular),false,,2,1,0,0.0039,https://icml.cc/virtual/2026/poster/63059,https://www.alphaxiv.org/abs/2602.07252
66289,Focus-Then-Contact: Speeding Up Robotic Contact-Rich Task Learning with Affordance-Guided Real-World Residual Reinforcement Learning,"Agents, tools, and computer use; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Robotics and world models; Systems, efficiency, and compression; Theory, optimization, and sampling",Applications->Robotics,Applications,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/66289,
66769,SciNet: Evaluating AI Agents in Relation-Aware Scientific Literature Retrieval,"AI for science, health, and biology; Agents, tools, and computer use; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards",General Machine Learning->Data,General Machine Learning,Accept (regular),false,,0,1,0,0.0017,https://icml.cc/virtual/2026/poster/66769,https://www.alphaxiv.org/abs/2601.03260
61258,CircuitPrint: Mechanistic Circuit Fingerprints for Large Language Models,"Agents, tools, and computer use; Causality and data-centric ML; Interpretability and mechanistic analysis; Safety, alignment, governance, and risk",Social Aspects->Security,Social Aspects,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/61258,
64154,"Bulk-Calibrated Credal Ambiguity Sets: Fast, Tractable Decision Making under Out-of-Sample Contamination","Agents, tools, and computer use; Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Theory, optimization, and sampling",Probabilistic Methods->Everything Else,Probabilistic Methods,Accept (spotlight),false,,1,0,0,0.0011,https://icml.cc/virtual/2026/poster/64154,https://www.alphaxiv.org/abs/2601.21324
63970,Synergistic Intra- and Cross-Layer Regularization Losses for MoE Expert Specialization,"Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Systems, efficiency, and compression",Deep Learning->Large Language Models,Deep Learning,Accept (regular),false,,4,9,0,0.0197,https://icml.cc/virtual/2026/poster/63970,https://www.alphaxiv.org/abs/2602.14159
65220,Optimal Design for Multinomial Logit Model with Applications to Best Assortment Identification,"Agents, tools, and computer use; LLM reasoning and test-time compute; Systems, efficiency, and compression; Theory, optimization, and sampling",Theory->Online Learning and Bandits,Theory,Accept (regular),false,,3,0,0,0.0033,https://icml.cc/virtual/2026/poster/65220,https://www.alphaxiv.org/abs/2605.25592
64923,Efficient LLM Moderation with Multi-Layer Latent Prototypes,"Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression",Social Aspects->Safety,Social Aspects,Accept (regular),false,,3,0,0,0.0033,https://icml.cc/virtual/2026/poster/64923,https://www.alphaxiv.org/abs/2502.16174
61445,Follow-the-Perturbed-Leader for Decoupled Bandits: Best-of-Both-Worlds and Practicality,"Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Systems, efficiency, and compression; Theory, optimization, and sampling",Theory->Online Learning and Bandits,Theory,Accept (regular),false,,4,0,0,0.0044,https://icml.cc/virtual/2026/poster/61445,https://www.alphaxiv.org/abs/2510.12152
63724,Power-Calibrated LLM Watermarking: A Statistical Framework,"Agents, tools, and computer use; LLM reasoning and test-time compute; Theory, optimization, and sampling",Deep Learning->Large Language Models,Deep Learning,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/63724,
63686,Low Kruskal-Rank Adaptation,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Systems, efficiency, and compression; Theory, optimization, and sampling",Deep Learning->Large Language Models,Deep Learning,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/63686,
63640,Large Language Models as Topological Thinkers: A Benchmark on Graph Persistent Homology,"AI for science, health, and biology; Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards",Deep Learning->Large Language Models,Deep Learning,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/63640,
61589,Latent Representation Alignment for Offline Goal-Conditioned Reinforcement Learning,"Agents, tools, and computer use; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk",Reinforcement Learning->Batch/Offline,Reinforcement Learning,Accept (regular),false,,10,4,7,0.4337,https://icml.cc/virtual/2026/poster/61589,https://www.alphaxiv.org/abs/2605.25740
62858,Bilinear Bandits with Partially Observable Features,"RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Theory, optimization, and sampling",Theory->Online Learning and Bandits,Theory,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/62858,https://www.alphaxiv.org/abs/2502.06142
