audience,phase,rank,title,why_read,award,is_oral,public_total_votes,visits_last_7_days,github_stars,reading_score,themes,cluster_id,cluster_label,official_topic,sector_mix,authors,canonical_institutions,url,alphaxiv_url,github_url
Systems and Efficiency Builder,core_depth,10,ThreadWeaver: Adaptive Threading for Efficient Parallel Reasoning in Language Models,"theme: LLM reasoning and test-time compute, Systems, efficiency, and compression; cluster: 13 scaling / test time / test / time; keywords: inference, decoding, fine-tuning; oral",,true,12,27,66,7.9114,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Systems, efficiency, and compression",13,scaling / test time / test / time,Deep Learning->Large Language Models,Academia; Industry; Other / unknown,Long (Tony) Lian; Sida Wang; Felix Juefei-Xu; Tsu-Jui Fu; Xiuyu Li; Adam Yala; Trevor Darrell; Alane Suhr; Yuandong Tian; Xi Victoria Lin,Apple; Electrical Engineering & Computer Science Department; Google DeepMind; Meta; Recursive Superintelligence; Thinking Machines Lab; UC Berkeley,https://icml.cc/virtual/2026/poster/65330,https://www.alphaxiv.org/abs/2512.07843,https://github.com/facebookresearch/threadweaver
Systems and Efficiency Builder,core_depth,11,Less Is More: Fast and Accurate Reasoning with Cross-Head Unified Sparse Attention,"theme: LLM reasoning and test-time compute, Systems, efficiency, and compression; cluster: 21 quantization / kv / memory / cache; topic: Attention Mechanisms; keywords: decoding, attention, memory",,false,39,10,34,7.9055,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Systems, efficiency, and compression; Theory, optimization, and sampling",21,quantization / kv / memory / cache,Deep Learning->Attention Mechanisms,Academia; Other / unknown,Lijie Yang; Zhihao Zhang; Arti Jain; Shijie Cao; Baihong Yuan; Yiwei Chen; Zhihao Jia; Ravi Netravali,Carnegie Mellon University; Princeton University; Xiaomi MiMo,https://icml.cc/virtual/2026/poster/61079,https://www.alphaxiv.org/abs/2508.07101,https://github.com/DerrickYLJ/LessIsMore
Systems and Efficiency Builder,core_depth,12,Norm$\times$Direction: Restoring the Missing Query Norm in Vision Linear Attention,"theme: LLM reasoning and test-time compute, Systems, efficiency, and compression; cluster: 14 attention / transformers / transformer / context; topic: Attention Mechanisms; keywords: attention, serving, memory",,false,7,7,0,7.8902,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Systems, efficiency, and compression",14,attention / transformers / transformer / context,Deep Learning->Attention Mechanisms,Academia; Other / unknown,Weikang Meng; Yadan Luo; Liangyu Huo; Yingjian Li; Yaowei Wang; Xin Li; Zheng Zhang,"Harbin Institute of Technology; Harbin Institute of Technology, Shenzhen; Pengcheng Laboratory; The University of Queensland",https://icml.cc/virtual/2026/poster/65808,https://www.alphaxiv.org/abs/2506.21137,
Systems and Efficiency Builder,adjacent_context,13,FiX: Introducing Fine-grained Forget Gate into Softmax Attention,"theme: LLM reasoning and test-time compute, Systems, efficiency, and compression; cluster: 14 attention / transformers / transformer / context; topic: Attention Mechanisms; keywords: inference, attention, memory",,false,0,0,0,7.882,"Causality and data-centric ML; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Systems, efficiency, and compression",14,attention / transformers / transformer / context,Deep Learning->Attention Mechanisms,Academia,Runzhong Li; Renjie Liu; Qing Li; Bo Tang,Hong Kong Polytechnic University; Southern University of Science and Technology; The Hong Kong Polytechnic University,https://icml.cc/virtual/2026/poster/63473,,
Systems and Efficiency Builder,adjacent_context,14,Spherical SO(3) Equivariant Local Attention,"theme: LLM reasoning and test-time compute, Systems, efficiency, and compression; cluster: 14 attention / transformers / transformer / context; topic: Attention Mechanisms; keywords: attention, serving, memory",,false,0,0,0,7.875,"LLM reasoning and test-time compute; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Systems, efficiency, and compression",14,attention / transformers / transformer / context,Deep Learning->Attention Mechanisms,Other / unknown,Yusuke Sekikawa; Jun Nagata; Itsumi Araki; Ruka Eto,"DENSO IT Laboratory; DENSO IT Laboratory, Inc.; Denso IT Laboratory",https://icml.cc/virtual/2026/poster/63986,,
Systems and Efficiency Builder,adjacent_context,15,xKV: Cross-Layer KV-Cache Compression via Aligned Singular Vector Extraction,"theme: LLM reasoning and test-time compute, Systems, efficiency, and compression; cluster: 21 quantization / kv / memory / cache; keywords: kv, cache, inference, serving",,false,518,48,52,7.7277,"LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression",21,quantization / kv / memory / cache,Deep Learning->Large Language Models,Academia; Industry; Other / unknown,Chi-Chih Chang; Wei-Cheng Lin; Chien-Yu Lin; Hung-Yueh Chiang; Yash Akhauri; Xilai Dai; Huiqiang Jiang; Yucheng Li; Kai-Chiang Wu; Luis Ceze; Mohamed Abdelfattah,"Alibaba; Cornell University; Department of Computer Science; Meta; Microsoft; NYCU (formerly NCTU), Taiwan; National Yang Ming Chiao Tung University; University of Texas at Austin",https://icml.cc/virtual/2026/poster/63436,https://www.alphaxiv.org/abs/2503.18893,https://github.com/abdelfattah-lab/xKV
Systems and Efficiency Builder,adjacent_context,16,Do We Need Adam? Surprisingly Strong and Sparse Reinforcement Learning with SGD in LLMs,"theme: LLM reasoning and test-time compute, Systems, efficiency, and compression; cluster: 12 tuning / fine tuning / fine / lora; keywords: fine-tuning, memory; oral",,true,15,55,2,7.5931,"LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Systems, efficiency, and compression; Theory, optimization, and sampling",12,tuning / fine tuning / fine / lora,Deep Learning->Large Language Models,Academia,Sagnik Mukherjee; Lifan Yuan; Pavan Jayasinha; Dilek Hakkani-Tür; Hao Peng,University of Illinois Urbana-Champaign; University of Waterloo,https://icml.cc/virtual/2026/poster/60553,https://www.alphaxiv.org/abs/2602.07729,https://github.com/SagnikMukherjee/sgd_adam_rlvr
Systems and Efficiency Builder,adjacent_context,17,Elastic Attention: Test-time Adaptive Sparsity Ratios for Efficient Transformers,"theme: LLM reasoning and test-time compute, Systems, efficiency, and compression; cluster: 14 attention / transformers / transformer / context; topic: Attention Mechanisms; keywords: inference, attention",,false,37,4,23,7.5557,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Systems, efficiency, and compression",14,attention / transformers / transformer / context,Deep Learning->Attention Mechanisms,Academia; Industry,Zecheng Tang; Quantong Qiu; Yi Yang; Zhiyi Hong; Haiya Xiang; Kebin Liu; Qingqing Dang; Juntao Li; Min zhang,"Baidu; Harbin Institute of Technology; Soochow University; Soochow University, China",https://icml.cc/virtual/2026/poster/61321,https://www.alphaxiv.org/abs/2601.17367,https://github.com/LCM-Lab/Elastic-Attention
Systems and Efficiency Builder,adjacent_context,18,Sparser Block-Sparse Attention via Token Permutation,"theme: LLM reasoning and test-time compute, Systems, efficiency, and compression; cluster: 14 attention / transformers / transformer / context; topic: Attention Mechanisms; keywords: attention, memory",,false,23,3,31,7.5397,"LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Systems, efficiency, and compression; Theory, optimization, and sampling",14,attention / transformers / transformer / context,Deep Learning->Attention Mechanisms,Academia; Industry; Other / unknown,Xinghao Wang; Pengyu Wang; Dong Zhang; Chenkun Tan; Shaojun Zhou; Zhaoxiang Liu; Shiguo Lian; Fangxu Liu; Kai Song; Xipeng Qiu,ByteDance; China Unicom; Fudan University; Tiktok; chinaunicom group,https://icml.cc/virtual/2026/poster/66195,https://www.alphaxiv.org/abs/2510.21270,https://github.com/xinghaow99/pbs-attn
Systems and Efficiency Builder,optional_deep_cut,19,Rational Transductors,"theme: LLM reasoning and test-time compute, Systems, efficiency, and compression; cluster: 14 attention / transformers / transformer / context; keywords: attention, serving; oral",,true,4,4,0,7.5344,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Systems, efficiency, and compression; Theory, optimization, and sampling",14,attention / transformers / transformer / context,Theory->Learning Theory,Industry,Mehryar Mohri,Google,https://icml.cc/virtual/2026/poster/61046,https://www.alphaxiv.org/abs/2602.07599,
Systems and Efficiency Builder,optional_deep_cut,20,Don't Force the Fit: Bounded Log-Likelihood Loss for Enhanced Reasoning in Large Language Models,"theme: LLM reasoning and test-time compute, Systems, efficiency, and compression; cluster: 12 tuning / fine tuning / fine / lora; keywords: fine-tuning, serving; oral",,true,0,0,0,7.5234,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",12,tuning / fine tuning / fine / lora,Deep Learning->Large Language Models,Academia,Feng Zhao; Hong Zhang; Yu Yang; Ruilin Zhao; Guandong Xu,Huazhong University of Science and Technology; University of Hong Kong,https://icml.cc/virtual/2026/poster/61840,,
Systems and Efficiency Builder,optional_deep_cut,21,Accordion-Thinking: Self-Regulated Step Summaries for Efficient and Readable LLM Reasoning,"theme: LLM reasoning and test-time compute, Systems, efficiency, and compression; cluster: 13 scaling / test time / test / time; keywords: kv, cache, inference, attention",,false,19,5,5,7.3391,"LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Systems, efficiency, and compression",13,scaling / test time / test / time,Deep Learning->Large Language Models,Academia; Industry,Zhicheng Yang; Zhijiang Guo; Yinya Huang; Yongxin Wang; Wenlei Shi; Yiwei Wang; Xiaodan Liang; Jing Tang,"ETH Zurich; Hong Kong University of Science and Technology; Huawei; Microsoft; Mohamed bin Zayed University of Artificial Intelligence; University of California, Merced",https://icml.cc/virtual/2026/poster/60860,https://www.alphaxiv.org/abs/2602.03249,https://github.com/yangzhch6/Accordion-Thinking
Systems and Efficiency Builder,optional_deep_cut,22,SLQ: Bridging Modalities via Shared Latent Queries for Retrieval with Frozen MLLMs,"theme: LLM reasoning and test-time compute, Systems, efficiency, and compression; cluster: 12 tuning / fine tuning / fine / lora; keywords: inference, attention, lora, fine-tuning",,false,3,2,0,7.3219,"Causality and data-centric ML; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Systems, efficiency, and compression",12,tuning / fine tuning / fine / lora,Deep Learning->Other Representation Learning,Academia; Other / unknown,Haoran Lou; Ziyan Liu; Chunxiao Fan; Yuexin Wu; Yue Ming; Hao Wu; Kai Zuo; Yibo Chen; Xu Tang,Beijing University of Posts and Telecommunications; Xiaohongshu,https://icml.cc/virtual/2026/poster/66719,https://www.alphaxiv.org/abs/2604.13710,
Systems and Efficiency Builder,optional_deep_cut,23,Large Language Models Explore by Latent Distilling,"theme: LLM reasoning and test-time compute, Systems, efficiency, and compression; cluster: 13 scaling / test time / test / time; keywords: inference, decoding, lora, serving",,false,23,5,45,7.2503,"Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",13,scaling / test time / test / time,Deep Learning->Large Language Models,Academia; Other / unknown,Yuanhao Zeng; Ao Lu; Lufei Li; Zheng Zhang; Yexin Li; Kan Ren,"ShanghaiTech University; ShanghaiTech University / BIGAI; State Key Laboratory of General Artificial Intelligence, BIGAI",https://icml.cc/virtual/2026/poster/63542,https://www.alphaxiv.org/abs/2604.24927,https://github.com/LinesHogan/tLLM
Systems and Efficiency Builder,optional_deep_cut,24,Fine-Tuning Without Forgetting In-Context Learning: A Theoretical Analysis of Linear Attention Models,"theme: LLM reasoning and test-time compute, Systems, efficiency, and compression; cluster: 12 tuning / fine tuning / fine / lora; keywords: inference, attention, fine-tuning, serving",,false,14,5,0,7.2339,"LLM reasoning and test-time compute; Systems, efficiency, and compression",12,tuning / fine tuning / fine / lora,Deep Learning->Large Language Models,Academia; Other / unknown,Chungpa Lee; Jy-yong Sohn; Kangwook Lee,KRAFTON & Ludo Robotics; Yonsei University,https://icml.cc/virtual/2026/poster/62110,https://www.alphaxiv.org/abs/2602.23197,
Systems and Efficiency Builder,optional_deep_cut,25,AutoQRA: Joint Optimization of Mixed-Precision Quantization and Low-rank Adapters for Efficient LLM Fine-Tuning,"theme: LLM reasoning and test-time compute, Systems, efficiency, and compression; cluster: 12 tuning / fine tuning / fine / lora; keywords: quantization, lora, fine-tuning, memory",,false,0,0,0,7.2233,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Systems, efficiency, and compression; Theory, optimization, and sampling",12,tuning / fine tuning / fine / lora,Deep Learning->Large Language Models,Academia,Changhai Zhou; Shiyang Zhang; Yuhua Zhou; Qian Qiao; Jun Gao; Cheng Jin; KAIZHOU QIN; Weizhong Zhang,Fudan University; Hunan University; Yale University; Zhejiang University,https://icml.cc/virtual/2026/poster/65383,https://www.alphaxiv.org/abs/2602.22268,
